"Age","Primary.streaming.service","Hours.per.day","While.working","Instrumentalist","Composer","Fav.genre","Exploratory","Foreign.languages","BPM","Frequency..Classical.","Frequency..Country.","Frequency..EDM.","Frequency..Folk.","Frequency..Gospel.","Frequency..Hip.hop.","Frequency..Jazz.","Frequency..K.pop.","Frequency..Latin.","Frequency..Lofi.","Frequency..Metal.","Frequency..Pop.","Frequency..R.B.","Frequency..Rap.","Frequency..Rock.","Frequency..Video.game.music.","Anxiety","Depression","Insomnia","OCD","Music.effects"
21,"YouTube Music",0.5,"Yes","No","No","Pop","Yes","Yes",123.891565321866,"Never","Rarely","Never","Rarely","Never","Rarely","Rarely","Rarely","Never","Sometimes","Never","Very frequently","Rarely","Rarely","Sometimes","Rarely",5,3,4,1,"Improve"
16,"Spotify",2,"Yes","No","No","Video game music","No","No",149,"Very frequently","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Rarely","Never","Rarely","Never","Very frequently",6,2,4,3,"Improve"
21,"Spotify",11,"Yes","Yes","Yes","Metal","Yes","Yes",125,"Rarely","Rarely","Sometimes","Rarely","Rarely","Very frequently","Sometimes","Rarely","Rarely","Very frequently","Very frequently","Very frequently","Sometimes","Very frequently","Very frequently","Very frequently",5,6,6,0,"Improve"
27,"Spotify",10,"Yes","Yes","Yes","Jazz","Yes","Yes",132,"Very frequently","Never","Never","Very frequently","Rarely","Rarely","Very frequently","Rarely","Rarely","Sometimes","Sometimes","Sometimes","Sometimes","Rarely","Sometimes","Sometimes",6,10,8,1,"Improve"
17,"Spotify",5,"Yes","Yes","No","Rock","Yes","No",110,"Very frequently","Rarely","Rarely","Sometimes","Rarely","Very frequently","Very frequently","Never","Rarely","Very frequently","Sometimes","Sometimes","Very frequently","Very frequently","Very frequently","Sometimes",7,3,9,7,"Improve"
21,"Spotify",1.5,"Yes","Yes","No","Classical","Yes","Yes",110,"Very frequently","Rarely","Very frequently","Very frequently","Sometimes","Sometimes","Very frequently","Never","Rarely","Sometimes","Rarely","Very frequently","Rarely","Sometimes","Sometimes","Sometimes",4,6,0,0,"No effect"
17,"Spotify",2,"Yes","No","No","Folk","Yes","Yes",116,"Very frequently","Sometimes","Never","Very frequently","Sometimes","Rarely","Very frequently","Never","Sometimes","Sometimes","Never","Very frequently","Rarely","Never","Sometimes","Rarely",9,4,0,1,"Improve"
21,"Spotify",3,"No","No","No","Rap","Yes","Yes",145,"Sometimes","Never","Never","Rarely","Never","Very frequently","Never","Never","Never","Sometimes","Rarely","Sometimes","Sometimes","Very frequently","Rarely","Sometimes",9,7,7,5,"Improve"
17,"YouTube Music",2,"No","No","Yes","Rock","Yes","No",120.284704600653,"Sometimes","Sometimes","Sometimes","Very frequently","Rarely","Sometimes","Sometimes","Never","Never","Never","Sometimes","Sometimes","Sometimes","Sometimes","Very frequently","Sometimes",5,10,2,7,"No effect"
36,"YouTube Music",3,"Yes","No","No","Country","No","Yes",105,"Very frequently","Very frequently","Sometimes","Never","Never","Rarely","Never","Very frequently","Sometimes","Never","Never","Rarely","Sometimes","Never","Never","Never",1,0,1,0,"Improve"
18,"Spotify",4,"No","No","No","R&B","Yes","Yes",80,"Rarely","Never","Rarely","Never","Sometimes","Very frequently","Never","Very frequently","Never","Rarely","Never","Very frequently","Very frequently","Very frequently","Never","Never",8,7,2,6,"Improve"
18,"Spotify",1,"No","No","No","K pop","No","Yes",100,"Never","Never","Rarely","Never","Never","Very frequently","Never","Very frequently","Never","Sometimes","Never","Sometimes","Sometimes","Rarely","Rarely","Never",5,1,4,0,"Improve"
18,"Apple Music",5,"Yes","Yes","No","Latin","Yes","Yes",73,"Very frequently","Sometimes","Rarely","Never","Never","Sometimes","Rarely","Sometimes","Very frequently","Sometimes","Never","Very frequently","Sometimes","Rarely","Sometimes","Never",10,6,0,0,"Improve"
18,"Apple Music",2,"Yes","No","No","R&B","Yes","No",80,"Never","Never","Never","Never","Never","Sometimes","Never","Very frequently","Never","Never","Never","Very frequently","Very frequently","Very frequently","Never","Never",7,5,5,5,"Improve"
18,"Spotify",7,"Yes","No","No","Hip hop","Yes","Yes",116.633550620997,"Very frequently","Rarely","Never","Never","Rarely","Very frequently","Very frequently","Rarely","Never","Sometimes","Never","Sometimes","Sometimes","Sometimes","Rarely","Rarely",3,1,0,3,"Improve"
18,"Spotify",2,"Yes","No","No","Rap","Yes","Yes",122.223709938274,"Rarely","Never","Rarely","Never","Never","Sometimes","Rarely","Rarely","Never","Sometimes","Never","Sometimes","Rarely","Very frequently","Never","Rarely",5,8,7,4,"Improve"
18,"I do not use a streaming service.",1,"Yes","No","No","Classical","No","No",120,"Sometimes","Sometimes","Rarely","Rarely","Rarely","Sometimes","Sometimes","Rarely","Rarely","Very frequently","Never","Rarely","Rarely","Rarely","Rarely","Rarely",2,0,0,5,"No effect"
18,"I do not use a streaming service.",1,"No","Yes","No","Classical","No","No",117,"Very frequently","Never","Sometimes","Never","Never","Sometimes","Rarely","Never","Never","Never","Never","Sometimes","Never","Rarely","Never","Rarely",7,0,0,0,"No effect"
18,"Spotify",4,"Yes","No","No","R&B","No","No",112.195580143202,"Never","Rarely","Never","Never","Never","Very frequently","Never","Never","Never","Very frequently","Never","Sometimes","Very frequently","Sometimes","Never","Never",8,0,0,2,"No effect"
20,"Spotify",6,"Yes","No","No","R&B","Yes","Yes",89,"Rarely","Never","Never","Rarely","Never","Sometimes","Never","Sometimes","Sometimes","Sometimes","Never","Very frequently","Very frequently","Very frequently","Never","Rarely",4,1,1,0,"Improve"
19,"Spotify",3,"Yes","No","No","Hip hop","Yes","No",115,"Sometimes","Never","Rarely","Never","Never","Very frequently","Rarely","Rarely","Never","Sometimes","Never","Very frequently","Very frequently","Very frequently","Never","Rarely",3,8,0,2,"Improve"
17,"Spotify",4,"Yes","No","No","Hip hop","Yes","No",144,"Sometimes","Never","Never","Never","Never","Very frequently","Never","Never","Never","Very frequently","Never","Sometimes","Never","Very frequently","Never","Never",7,0,2,2,"Improve"
23,"Spotify",4,"Yes","No","No","Video game music","Yes","Yes",105,"Rarely","Rarely","Very frequently","Rarely","Rarely","Rarely","Rarely","Rarely","Never","Very frequently","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Very frequently",10,8,10,0,"Improve"
18,"YouTube Music",1,"Yes","Yes","Yes","Pop","Yes","No",114,"Never","Rarely","Never","Sometimes","Rarely","Rarely","Never","Sometimes","Never","Sometimes","Never","Very frequently","Rarely","Sometimes","Sometimes","Never",7,1,1,1,"Improve"
19,"Spotify",2,"Yes","Yes","No","Pop","Yes","Yes",145,"Rarely","Never","Sometimes","Never","Never","Never","Never","Sometimes","Never","Never","Rarely","Very frequently","Never","Rarely","Sometimes","Sometimes",5,9,1,7,"No effect"
89,"Spotify",24,"Yes","Yes","Yes","Rap","No","No",143,"Never","Never","Rarely","Rarely","Never","Very frequently","Sometimes","Never","Never","Rarely","Rarely","Rarely","Sometimes","Very frequently","Rarely","Never",0,0,0,0,"No effect"
20,"Spotify",5,"Yes","Yes","Yes","R&B","Yes","Yes",128,"Very frequently","Sometimes","Never","Sometimes","Never","Very frequently","Rarely","Very frequently","Very frequently","Very frequently","Never","Very frequently","Very frequently","Very frequently","Very frequently","Sometimes",10,6,3,8,"Improve"
16,"Spotify",3,"No","Yes","No","Rock","Yes","Yes",90,"Rarely","Never","Never","Rarely","Never","Sometimes","Sometimes","Never","Sometimes","Never","Never","Never","Sometimes","Sometimes","Very frequently","Never",7,3.5,3.5,5.5,"Improve"
17,"Spotify",4,"Yes","Yes","Yes","Country","Yes","Yes",110,"Sometimes","Very frequently","Never","Never","Never","Rarely","Sometimes","Very frequently","Rarely","Sometimes","Never","Very frequently","Rarely","Rarely","Sometimes","Never",2,0,0,2,"Improve"
16,"Spotify",9,"Yes","No","No","Metal","No","Yes",130,"Rarely","Never","Never","Rarely","Never","Never","Never","Rarely","Rarely","Never","Very frequently","Sometimes","Rarely","Rarely","Very frequently","Never",10,10,10,8,"Improve"
20,"YouTube Music",1,"Yes","No","No","Pop","No","Yes",113.744635643663,"Sometimes","Rarely","Rarely","Rarely","Rarely","Sometimes","Rarely","Never","Never","Rarely","Rarely","Very frequently","Rarely","Sometimes","Rarely","Very frequently",8,9,6,5,"Worsen"
30,"YouTube Music",1,"Yes","Yes","No","Rock","Yes","Yes",115,"Sometimes","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Sometimes","Never","Sometimes","Sometimes","Very frequently","Rarely","Rarely","Very frequently","Sometimes",9,7,8,4,"Improve"
37,"Spotify",2,"Yes","No","No","Folk","Yes","No",186,"Sometimes","Sometimes","Never","Sometimes","Never","Rarely","Sometimes","Never","Never","Never","Rarely","Sometimes","Rarely","Rarely","Sometimes","Sometimes",6,4,5,0,"Improve"
44,"YouTube Music",1.5,"No","No","No","Folk","No","No",99,"Rarely","Very frequently","Never","Very frequently","Rarely","Sometimes","Never","Never","Never","Never","Never","Rarely","Rarely","Sometimes","Sometimes","Never",8,5,9,4,"Improve"
21,"Spotify",2,"Yes","Yes","No","Metal","Yes","Yes",150,"Never","Rarely","Rarely","Never","Never","Never","Never","Never","Never","Never","Very frequently","Rarely","Never","Sometimes","Very frequently","Rarely",3,7,0,0,"Improve"
19,"Spotify",4,"Yes","Yes","No","Pop","Yes","No",149,"Sometimes","Sometimes","Never","Rarely","Never","Never","Never","Never","Never","Sometimes","Never","Very frequently","Never","Never","Never","Never",9,1,0,9,"Improve"
23,"Spotify",1,"Yes","Yes","No","Rock","Yes","Yes",140.38842386765,"Rarely","Rarely","Sometimes","Sometimes","Never","Sometimes","Rarely","Rarely","Never","Sometimes","Sometimes","Very frequently","Sometimes","Sometimes","Very frequently","Very frequently",8,6,1,4,"Improve"
26,"Spotify",1,"No","No","No","Country","Yes","No",120,"Sometimes","Very frequently","Sometimes","Rarely","Never","Rarely","Never","Never","Never","Never","Rarely","Sometimes","Never","Never","Sometimes","Rarely",4,1,1,6,"Improve"
18,"Spotify",3,"Yes","No","No","Video game music","Yes","Yes",140,"Sometimes","Never","Never","Never","Never","Rarely","Sometimes","Never","Never","Rarely","Rarely","Rarely","Rarely","Rarely","Sometimes","Very frequently",6,5,3,1,"No effect"
35,"Spotify",4,"Yes","Yes","Yes","Hip hop","Yes","No",90,"Sometimes","Rarely","Rarely","Sometimes","Never","Very frequently","Very frequently","Never","Sometimes","Very frequently","Rarely","Very frequently","Very frequently","Very frequently","Sometimes","Very frequently",7,8,6,5,"Improve"
16,"Spotify",8,"Yes","Yes","Yes","Rock","Yes","No",120,"Very frequently","Never","Rarely","Sometimes","Never","Never","Rarely","Rarely","Rarely","Rarely","Rarely","Sometimes","Rarely","Never","Very frequently","Sometimes",8,9,5,10,"Improve"
19,"Spotify",5,"Yes","No","No","Metal","Yes","Yes",210,"Never","Never","Very frequently","Never","Never","Rarely","Never","Never","Never","Never","Very frequently","Rarely","Never","Rarely","Very frequently","Sometimes",8,6,7,0,"Improve"
23,"I do not use a streaming service.",3,"Yes","No","No","Rock","No","No",117.669815609959,"Never","Never","Never","Rarely","Never","Never","Sometimes","Never","Never","Rarely","Never","Sometimes","Rarely","Never","Very frequently","Never",10,5,2,0,"Improve"
17,"YouTube Music",8,"Yes","No","No","Pop","Yes","Yes",95,"Rarely","Never","Very frequently","Never","Never","Sometimes","Rarely","Never","Never","Very frequently","Never","Very frequently","Never","Rarely","Rarely","Very frequently",5,2,4,7,"No effect"
29,"Apple Music",1,"No","No","No","Country","Yes","No",163,"Sometimes","Very frequently","Never","Sometimes","Sometimes","Sometimes","Rarely","Never","Rarely","Never","Rarely","Sometimes","Rarely","Rarely","Very frequently","Never",9,3,2,0,"No effect"
21,"Spotify",4,"Yes","Yes","Yes","Pop","No","No",97,"Rarely","Sometimes","Never","Sometimes","Sometimes","Rarely","Sometimes","Never","Never","Never","Never","Sometimes","Sometimes","Rarely","Sometimes","Never",4,6,3,4,"Improve"
17,"Spotify",1,"No","No","No","Metal","Yes","Yes",137,"Sometimes","Never","Never","Rarely","Never","Rarely","Rarely","Rarely","Sometimes","Rarely","Very frequently","Sometimes","Never","Rarely","Very frequently","Rarely",9,8,4,0,"Improve"
23,"Spotify",2,"No","No","No","Rock","Yes","Yes",133.325381540817,"Rarely","Never","Rarely","Rarely","Never","Sometimes","Never","Rarely","Rarely","Rarely","Very frequently","Sometimes","Sometimes","Sometimes","Very frequently","Never",5,7,10,2,"No effect"
17,"Spotify",1,"Yes","Yes","No","Metal","Yes","Yes",70,"Rarely","Never","Rarely","Sometimes","Never","Never","Never","Never","Very frequently","Very frequently","Very frequently","Sometimes","Never","Never","Very frequently","Very frequently",8,3,9,2,"No effect"
22,"Spotify",3,"Yes","No","No","Video game music","Yes","Yes",150,"Rarely","Rarely","Sometimes","Sometimes","Never","Rarely","Sometimes","Rarely","Rarely","Rarely","Sometimes","Very frequently","Rarely","Rarely","Sometimes","Very frequently",10,10,6,8,"Improve"
17,"Spotify",5,"Yes","No","No","Hip hop","Yes","No",168,"Rarely","Sometimes","Very frequently","Never","Sometimes","Very frequently","Never","Sometimes","Never","Sometimes","Rarely","Very frequently","Very frequently","Very frequently","Rarely","Rarely",7,7,5,5,"Improve"
19,"Spotify",5,"Yes","Yes","No","Pop","Yes","Yes",163,"Very frequently","Sometimes","Rarely","Never","Rarely","Rarely","Rarely","Very frequently","Sometimes","Very frequently","Rarely","Very frequently","Rarely","Rarely","Sometimes","Rarely",10,8,1,0,"Improve"
19,"Spotify",4,"Yes","No","No","Pop","Yes","Yes",140,"Sometimes","Rarely","Sometimes","Never","Never","Sometimes","Sometimes","Rarely","Rarely","Sometimes","Sometimes","Very frequently","Sometimes","Sometimes","Sometimes","Sometimes",8,6,2,0,"Improve"
16,"Spotify",6,"Yes","No","No","Pop","Yes","Yes",105,"Rarely","Rarely","Sometimes","Rarely","Never","Very frequently","Sometimes","Very frequently","Very frequently","Rarely","Never","Very frequently","Very frequently","Very frequently","Never","Never",10,7,6,10,"Improve"
19,"Spotify",6,"Yes","No","No","Pop","Yes","Yes",78,"Rarely","Rarely","Rarely","Never","Never","Sometimes","Sometimes","Sometimes","Rarely","Sometimes","Never","Very frequently","Rarely","Rarely","Rarely","Sometimes",6,6,8,0,"Improve"
13,"Spotify",1,"Yes","No","No","Video game music","Yes","No",128,"Rarely","Sometimes","Never","Rarely","Never","Very frequently","Rarely","Rarely","Rarely","Very frequently","Very frequently","Very frequently","Never","Sometimes","Sometimes","Very frequently",10,10,8,4,"Worsen"
18,"Apple Music",18,"Yes","No","No","EDM","Yes","No",90,"Sometimes","Rarely","Very frequently","Never","Rarely","Sometimes","Sometimes","Never","Never","Sometimes","Sometimes","Rarely","Sometimes","Sometimes","Sometimes","Sometimes",9,8,5,10,"Improve"
26,"YouTube Music",1,"Yes","No","No","Metal","Yes","Yes",136,"Sometimes","Rarely","Sometimes","Very frequently","Never","Never","Rarely","Never","Never","Rarely","Very frequently","Rarely","Never","Never","Never","Rarely",0,0,0,0,"No effect"
14,"Other streaming service",7,"Yes","Yes","No","Country","Yes","No",108,"Rarely","Very frequently","Sometimes","Sometimes","Very frequently","Sometimes","Never","Never","Never","Rarely","Sometimes","Very frequently","Sometimes","Sometimes","Very frequently","Rarely",7,3,1,2,"Improve"
21,"I do not use a streaming service.",0.5,"No","No","No","Pop","Yes","No",95,"Never","Rarely","Sometimes","Never","Never","Sometimes","Rarely","Sometimes","Never","Very frequently","Never","Very frequently","Sometimes","Sometimes","Very frequently","Never",6,2,2,0,"Improve"
21,"Spotify",2,"Yes","No","No","R&B","Yes","Yes",147,"Sometimes","Never","Sometimes","Rarely","Never","Never","Sometimes","Very frequently","Never","Sometimes","Rarely","Sometimes","Very frequently","Sometimes","Sometimes","Sometimes",7,6,4,6,"Improve"
17,"Spotify",2,"Yes","Yes","No","Rock","Yes","Yes",120,"Very frequently","Rarely","Never","Sometimes","Never","Sometimes","Rarely","Never","Sometimes","Rarely","Rarely","Very frequently","Never","Rarely","Very frequently","Never",7,6,0,9,"Improve"
18,"Spotify",1,"Yes","Yes","No","Pop","Yes","Yes",160,"Rarely","Rarely","Never","Never","Never","Never","Rarely","Never","Never","Rarely","Never","Very frequently","Never","Never","Sometimes","Sometimes",3,2,2,5,"Improve"
19,"Other streaming service",6,"Yes","No","Yes","Rap","Yes","No",120,"Rarely","Sometimes","Sometimes","Rarely","Rarely","Very frequently","Rarely","Rarely","Rarely","Sometimes","Rarely","Sometimes","Sometimes","Sometimes","Rarely","Rarely",2,2,2,2,"Improve"
19,"Spotify",5,"Yes","Yes","No","Classical","No","No",170,"Very frequently","Never","Never","Never","Never","Never","Rarely","Never","Never","Never","Never","Never","Never","Never","Never","Sometimes",2,3,2,1,"Improve"
29,"YouTube Music",2,"Yes","No","No","Hip hop","Yes","Yes",98,"Sometimes","Rarely","Very frequently","Sometimes","Rarely","Very frequently","Very frequently","Sometimes","Never","Rarely","Never","Sometimes","Very frequently","Very frequently","Very frequently","Rarely",2,2,2,5,"Improve"
